Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 25_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 22_level_0,Unnamed: 23_level_0,Expected,Expected,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0,Unnamed: 31_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 24_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 30_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 24_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
1,Azeem Abdulai,sct SCO,"DF,FW",Swansea City,20,2002,7,0,139,1.5,0,1,1,0,0,0,1,0,0.0,0.0,0.1,0.1,5,9,18,0.00,0.65,0.65,0.00,0.65,0.00,0.06,0.06,0.00,0.06,Matches,1,Azeem Abdulai,sct SCO,"DF,FW",Swansea City,20,2002,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,1,Azeem Abdulai,sct SCO,"DF,FW",Swansea City,20,2002,1.5,75,94,79.8,1244,202,35,37,94.6,32,44,72.7,5,9,55.6,1,0.1,0.1,+0.9,3,6,4,1,9,Matches,1,Azeem Abdulai,sct SCO,"DF,FW",Swansea City,20,2002,1.5,94,85,9,2,0,1,7,7,0,0,0,0,75,0,1,Matches,1,Azeem Abdulai,sct SCO,"DF,FW",Swansea City,20,2002,1.5,6,3.86,6,0,0,0,0,0,1,0.64,1,0,0,0,0,0,Matches,1,Azeem Abdulai,sct SCO,"DF,FW",Swansea City,20,2002,1.5,6,4,3,2,1,4,7,57.1,3,4,0,4,4,10,6,0,Matches,1,Azeem Abdulai,sct SCO,"DF,FW",Swansea City,20,2002,1.5,136,3,22,70,46,2,136,8,1,12.5,3,37.5,72,525,146,5,7,0,7,2,84,18,Matches,1,Azeem Abdulai,sct SCO,"DF,FW",Swansea City,20,2002,1.5,1,0,0,0,6,0,7,4,4,0,0,0,7,4,2,66.7,Matches
2,Ken Aboh,eng ENG,MF,Norwich City,18,2004,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2,Ken Aboh,eng ENG,MF,Norwich City,18,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2,Ken Aboh,eng ENG,MF,Norwich City,18,2004,0.1,4,4,100.0,52,0,3,3,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,2,Ken Aboh,eng ENG,MF,Norwich City,18,2004,0.1,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches,2,Ken Aboh,eng ENG,MF,Norwich City,18,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,2,Ken Aboh,eng ENG,MF,Norwich City,18,2004,0.1,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,Matches,2,Ken Aboh,eng ENG,MF,Norwich City,18,2004,0.1,5,0,1,3,1,0,5,0,0,,0,,1,0,0,0,0,0,0,0,4,0,Matches,2,Ken Aboh,eng ENG,MF,Norwich City,18,2004,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,Matches
3,Che Adams,sct SCO,FW,Southampton,27,1996,40,25,2289,25.4,16,4,20,16,0,0,5,0,13.6,13.6,3.6,17.2,21,88,150,0.63,0.16,0.79,0.63,0.79,0.53,0.14,0.68,0.53,0.68,Matches,3,Che Adams,sct SCO,FW,Southampton,27,1996,25.4,16,80,31,38.8,3.15,1.22,0.20,0.52,16.4,0,0,0,13.6,13.6,0.17,+2.4,+2.4,Matches,3,Che Adams,sct SCO,FW,Southampton,27,1996,25.4,516,678,76.1,8988,1974,238,279,85.3,193,242,79.8,65,88,73.9,4,3.6,3.5,+0.4,31,50,24,0,88,Matches,3,Che Adams,sct SCO,FW,Southampton,27,1996,25.4,678,633,36,8,10,10,7,9,0,0,0,0,516,9,25,Matches,3,Che Adams,sct SCO,FW,Southampton,27,1996,25.4,66,2.59,53,0,1,10,2,0,11,0.43,9,0,0,2,0,0,Matches,3,Che Adams,sct SCO,FW,Southampton,27,1996,25.4,19,15,3,9,7,8,12,66.7,4,18,7,11,5,24,11,0,Matches,3,Che Adams,sct SCO,FW,Southampton,27,1996,25.4,921,18,70,470,393,126,921,34,19,55.9,12,35.3,575,2126,737,21,16,9,58,20,747,150,Matches,3,Che Adams,sct SCO,FW,Southampton,27,1996,25.4,5,0,0,35,44,18,7,5,15,0,0,0,60,20,29,40.8,Matches
4,Ebou Adams,gm GAM,"MF,DF",Cardiff City,27,1996,11,3,310,3.4,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,2,5,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,4,Ebou Adams,gm GAM,"MF,DF",Cardiff City,27,1996,3.4,0,2,0,0.0,0.58,0.00,0.00,,25.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,4,Ebou Adams,gm GAM,"MF,DF",Cardiff City,27,1996,3.4,113,155,72.9,2079,576,49,59,83.1,50,62,80.6,14,27,51.9,0,0.0,0.0,0.0,0,9,0,0,5,Matches,4,Ebou Adams,gm GAM,"MF,DF",Cardiff City,27,1996,3.4,155,149,6,0,0,0,1,6,0,0,0,0,113,0,1,Matches,4,Ebou Adams,gm GAM,"MF,DF",Cardiff City,27,1996,3.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,4,Ebou Adams,gm GAM,"MF,DF",Cardiff City,27,1996,3.4,16,12,11,4,1,9,11,81.8,2,3,0,3,5,21,18,0,Matches,4,Ebou Adams,gm GAM,"MF,DF",Cardiff City,27,1996,3.4,215,20,92,115,8,3,215,1,0,0.0,1,100.0,112,409,118,2,1,2,7,3,112,0,Matches,4,Ebou Adams,gm GAM,"MF,DF",Cardiff City,27,1996,3.4,4,0,0,10,5,0,1,5,12,0,0,0,23,15,1,93.8,Matches
5,Albert Adomah,gh GHA,"DF,FW",QPR,35,1987,16,2,370,4.1,0,0,0,0,0,0,2,0,0.1,0.1,0.4,0.6,10,1,26,0.00,0.00,0.00,0.00,0.00,0.04,0.10,0.13,0.04,0.13,Matches,5,Albert Adomah,gh GHA,"DF,FW",QPR,35,1987,4.1,0,2,0,0.0,0.49,0.00,0.00,,16.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches,5,Albert Adomah,gh GHA,"DF,FW",QPR,35,1987,4.1,60,114,52.6,920,377,37,45,82.2,18,36,50.0,4,18,22.2,0,0.4,0.6,-0.4,5,4,2,2,1,Matches,5,Albert Adomah,gh GHA,"DF,FW",QPR,35,1987,4.1,114,96,13,2,0,1,15,11,0,0,0,0,60,5,7,Matches,5,Albert Adomah,gh GHA,"DF,FW",QPR,35,1987,4.1,6,1.46,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches,5,Albert Adomah,gh GHA,"DF,FW",QPR,35,1987,4.1,20,9,10,7,3,6,15,40.0,9,5,0,5,3,23,8,0,Matches,5,Albert Adomah,gh GHA,"DF,FW",QPR,35,1987,4.1,175,9,54,55,70,10,175,9,3,33.3,5,55.6,79,470,262,10,4,0,12,7,78,26,Matches,5,Albert Adomah,gh GHA,"DF,FW",QPR,35,1987,4.1,2,0,0,7,2,1,15,3,9,0,0,1,23,3,9,25.0,Matches
6,Emanuel Aiwum,at AUT,DF,Birmingham City,22,2000,24,22,1941,21.6,0,0,0,0,0,0,4,0,0.7,0.7,0.2,0.9,3,50,3,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches,6,Emanuel Aiwum,at AUT,DF,Birmingham City,22,2000,21.6,0,5,2,40.0,0.23,0.09,0.00,0.00,9.5,0,0,0,0.7,0.7,0.14,-0.7,-0.7,Matches,6,Emanuel Aiwum,at AUT,DF,Birmingham City,22,2000,21.6,774,921,84.0,14518,4640,280,313,89.5,405,457,88.6,75,125,60.0,0,0.2,0.2,-0.2,3,36,2,1,50,Matches,6,Emanuel Aiwum,at AUT,DF,Birmingham City,22,2000,21.6,921,855,64,24,0,4,3,38,0,0,0,0,774,2,7,Matches,6,Emanuel Aiwum,at AUT,DF,Birmingham City,22,2000,21.6,14,0.65,11,0,0,2,0,1,1,0.05,1,0,0,0,0,0,Matches,6,Emanuel Aiwum,at AUT,DF,Birmingham City,22,2000,21.6,45,27,26,17,2,28,34,82.4,6,44,27,17,20,65,85,2,Matches,6,Emanuel Aiwum,at AUT,DF,Birmingham City,22,2000,21.6,1159,163,637,487,39,12,1159,10,4,40.0,5,50.0,573,2605,1166,3,2,0,10,3,668,3,Matches,6,Emanuel Aiwum,at AUT,DF,Birmingham City,22,2000,21.6,4,0,0,14,21,0,3,20,27,0,0,0,83,33,34,49.3,Matches
7,Semi Ajayi,ng NGA,DF,West Brom,29,1993,26,10,1210,13.4,2,1,3,2,0,0,1,0,0.9,0.9,0.2,1.1,21,44,2,0.15,0.07,0.22,0.15,0.22,0.07,0.01,0.08,0.07,0.08,Matches,7,Semi Ajayi,ng NGA,DF,West Brom,29,1993,13.4,2,6,2,33.3,0.45,0.15,0.33,1.00,8.4,0,0,0,0.9,0.9,0.16,+1.1,+1.1,Matches,7,Semi Ajayi,ng NGA,DF,West Brom,29,1993,13.4,634,785,80.8,13163,4639,195,220,88.6,339,396,85.6,98,150,65.3,1,0.2,0.2,+0.8,5,54,2,1,44,Matches,7,Semi Ajayi,ng NGA,DF,West Brom,29,1993,13.4,785,746,36,21,1,18,9,11,0,0,0,0,634,3,7,Matches,7,Semi Ajayi,ng NGA,DF,West Brom,29,1993,13.4,10,0.74,10,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,7,Semi Ajayi,ng NGA,DF,West Brom,29,1993,13.4,19,12,11,6,2,9,15,60.0,6,9,5,4,10,29,30,1,Matches,7,Semi Ajayi,ng NGA,DF,West Brom,29,1993,13.4,893,82,396,427,75,15,893,15,9,60.0,5,33.3,502,2701,1635,21,16,0,13,8,623,2,Matches,7,Semi Ajayi,ng NGA,DF,West Brom,29,1993,13.4,1,0,0,9,6,1,9,10,12,0,0,0,60,35,28,55.6,Matches
8,Yunus Akgün,tr TUR,"MF,FW",Leicester City,23,2000,23,9,890,9.9,1,2,3,1,0,0,1,0,1.2,1.2,1.6,2.8,24,27,80,0.10,0.20,0.30,0.10,0.30,0.12,0.16,0.28,0.12,0.28,Matches,8,Yunus Akgün,tr TUR,"MF,FW",Leicester City,23,2000,9.9,1,16,3,18.8,1.62,0.30,0.06,0.33,16.3,0,0,0,1.2,1.2,0.08,-0.2,-0.2,Matches,8,Yunus Akgün,tr TUR,"MF,FW",Leicester City,23,2000,9.9,370,426,86.9,5499,910,202,226,89.4,143,157,91.1,14,25,56.0,2,1.6,1.6,+0.4,15,21,7,1,27,Matches,8,Yunus Akgün,tr TUR,"MF,FW",Leicester City,23,2000,9.9,426,410,15,4,2,1,17,1,10,5,4,0,370,1,6,Matches,8,Yunus Akgün,tr TUR,"MF,FW",Leicester City,23,2000,9.9,32,3.24,23,3,2,1,2,1,4,0.40,4,0,0,0,0,0,Matches,8,Yunus Akgün,tr TUR,"MF,FW",Leicester City,23,2000,9.9,16,10,5,7,4,4,11,36.4,7,10,0,10,6,22,3,0,Matches,8,Yunus Akgün,tr TUR,"MF,FW",Leicester City,23,2000,9.9,513,0,49,226,243,38,513,17,8,47.1,7,41.2,337,1698,733,24,13,8,20,13,391,80,Matches,8,Yunus Akgün,tr TUR,"MF,FW",Leicester City,23,2000,9.9,1,0,0,12,9,1,17,6,10,0,0,0,49,4,12,25.0,Matches
9,Marc Albrighton,eng ENG,FW,Leicester City,33,1989,12,0,129,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.8,6,8,20,0.00,0.00,0.00,0.00,0.00,0.03,0.53,0.56,0.03,0.56,Matches,9,Marc Albrighton,eng ENG,FW,Leicester City,33,1989,1.4,0,1,0,0.0,0.70,0.00,0.00,,16.6,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches,9,Marc Albrighton,eng ENG,FW,Leicester City,33,1989,1.4,64,103,62.1,1196,448,33,39,84.6,19,32,59.4,10,28,35.7,0,0.8,0.6,-0.8,7,8,6,3,8,Matches,9,Marc Albrighton,eng ENG,FW,Leicester City,33,1989,1.4,103,89,14,1,0,0,27,4,9,1,6,0,64,0,2,Matches,9,Marc Albrighton,eng ENG,FW,Leicester City,33,1989,1.4,10,7.03,6,3,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches,9,Marc Albrighton,eng ENG,FW,Leicester City,33,1989,1.4,5,4,1,3,1,3,5,60.0,2,2,0,2,2,7,3,0,Matches,9,Marc Albrighton,eng ENG,FW,Leicester City,33,1989,1.4,123,2,15,43,67,5,123,4,1,25.0,3,75.0,77,317,132,6,2,0,5,2,84,20,Matches,9,Marc Albrighton,eng ENG,FW,Leicester City,33,1989,1.4,0,0,0,0,2,0,27,2,4,0,0,0,10,1,0,100.0,Matches
