Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 25_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 22_level_0,Unnamed: 23_level_0,Expected,Expected,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0,Unnamed: 31_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 24_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 30_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 24_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
1,Patrick van Aanholt,nl NED,DF,Sparta R'dam,35-059,1990,8,6,499,5.5,1,2,3,1,0,0,1,0,0.9,0.9,1.4,2.3,4,18,18,0.18,0.36,0.54,0.18,0.54,0.16,0.24,0.41,0.16,0.41,Matches,1,Patrick van Aanholt,nl NED,DF,Sparta R'dam,35-059,1990,5.5,1,7,3,42.9,1.26,0.54,0.14,0.33,23.7,1,0,0,0.9,0.9,0.13,+0.1,+0.1,Matches,1,Patrick van Aanholt,nl NED,DF,Sparta R'dam,35-059,1990,5.5,184,230,80.0,3226,1056,86,103,83.5,81,93,87.1,15,26,57.7,2,1.4,0.9,+0.6,9,12,5,1,18,Matches,1,Patrick van Aanholt,nl NED,DF,Sparta R'dam,35-059,1990,5.5,230,192,37,6,1,2,6,31,0,0,0,0,184,1,3,Matches,1,Patrick van Aanholt,nl NED,DF,Sparta R'dam,35-059,1990,5.5,15,2.71,13,1,0,1,0,0,4,0.72,2,1,0,1,0,0,Matches,1,Patrick van Aanholt,nl NED,DF,Sparta R'dam,35-059,1990,5.5,15,9,11,3,1,8,16,50.0,8,12,5,7,4,19,16,0,Matches,1,Patrick van Aanholt,nl NED,DF,Sparta R'dam,35-059,1990,5.5,290,31,110,109,74,9,290,8,5,62.5,3,37.5,136,736,334,4,4,1,4,2,152,18,Matches,1,Patrick van Aanholt,nl NED,DF,Sparta R'dam,35-059,1990,5.5,1,0,0,1,1,0,6,4,9,0,0,0,26,3,1,75.0,Matches
2,Aske Adelgaard,dk DEN,DF,Go Ahead Eag,21-351,2003,7,1,185,2.1,0,0,0,0,0,0,0,0,0.1,0.1,0.6,0.7,6,10,18,0.00,0.00,0.00,0.00,0.00,0.05,0.30,0.35,0.05,0.35,Matches,2,Aske Adelgaard,dk DEN,DF,Go Ahead Eag,21-351,2003,2.1,0,4,2,50.0,1.95,0.97,0.00,0.00,23.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches,2,Aske Adelgaard,dk DEN,DF,Go Ahead Eag,21-351,2003,2.1,89,117,76.1,1542,577,40,46,87.0,39,46,84.8,8,18,44.4,0,0.6,0.3,-0.6,3,5,3,1,10,Matches,2,Aske Adelgaard,dk DEN,DF,Go Ahead Eag,21-351,2003,2.1,117,90,26,5,1,0,14,15,6,4,0,0,89,1,3,Matches,2,Aske Adelgaard,dk DEN,DF,Go Ahead Eag,21-351,2003,2.1,7,3.41,4,3,0,0,0,0,1,0.49,0,1,0,0,0,0,Matches,2,Aske Adelgaard,dk DEN,DF,Go Ahead Eag,21-351,2003,2.1,6,3,3,3,0,1,1,100.0,0,3,2,1,2,8,7,0,Matches,2,Aske Adelgaard,dk DEN,DF,Go Ahead Eag,21-351,2003,2.1,143,10,37,54,53,2,143,3,1,33.3,2,66.7,72,416,253,6,4,0,3,0,74,18,Matches,2,Aske Adelgaard,dk DEN,DF,Go Ahead Eag,21-351,2003,2.1,0,0,0,2,1,0,14,2,3,0,0,0,11,2,2,50.0,Matches
3,Shawn Adewoye,be BEL,DF,Fortuna Sittard,25-120,2000,9,9,637,7.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,14,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,3,Shawn Adewoye,be BEL,DF,Fortuna Sittard,25-120,2000,7.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,3,Shawn Adewoye,be BEL,DF,Fortuna Sittard,25-120,2000,7.1,286,343,83.4,5382,1669,93,98,94.9,160,169,94.7,27,57,47.4,0,0.0,0.1,0.0,0,24,0,0,14,Matches,3,Shawn Adewoye,be BEL,DF,Fortuna Sittard,25-120,2000,7.1,343,328,12,11,0,0,1,1,0,0,0,0,286,3,5,Matches,3,Shawn Adewoye,be BEL,DF,Fortuna Sittard,25-120,2000,7.1,3,0.42,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,3,Shawn Adewoye,be BEL,DF,Fortuna Sittard,25-120,2000,7.1,18,13,13,4,1,8,11,72.7,3,12,7,5,9,27,42,1,Matches,3,Shawn Adewoye,be BEL,DF,Fortuna Sittard,25-120,2000,7.1,434,66,218,204,12,2,434,1,1,100.0,0,0.0,239,1079,507,3,0,0,4,3,266,1,Matches,3,Shawn Adewoye,be BEL,DF,Fortuna Sittard,25-120,2000,7.1,0,0,0,13,6,0,1,9,13,0,1,1,21,22,9,71.0,Matches
4,Olivier Aertssen,nl NED,DF,Zwolle,21-081,2004,10,8,707,7.9,0,0,0,0,0,0,2,0,0.1,0.1,0.7,0.9,8,20,14,0.00,0.00,0.00,0.00,0.00,0.02,0.10,0.11,0.02,0.11,Matches,4,Olivier Aertssen,nl NED,DF,Zwolle,21-081,2004,7.9,0,2,0,0.0,0.25,0.00,0.00,,19.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches,4,Olivier Aertssen,nl NED,DF,Zwolle,21-081,2004,7.9,197,277,71.1,3805,1716,73,87,83.9,91,114,79.8,27,52,51.9,0,0.7,0.9,-0.7,5,15,7,4,20,Matches,4,Olivier Aertssen,nl NED,DF,Zwolle,21-081,2004,7.9,277,201,72,15,1,4,10,57,0,0,0,0,197,4,11,Matches,4,Olivier Aertssen,nl NED,DF,Zwolle,21-081,2004,7.9,9,1.15,6,1,1,0,0,1,0,0.00,0,0,0,0,0,0,Matches,4,Olivier Aertssen,nl NED,DF,Zwolle,21-081,2004,7.9,22,14,14,7,1,12,20,60.0,8,13,5,8,13,35,38,0,Matches,4,Olivier Aertssen,nl NED,DF,Zwolle,21-081,2004,7.9,382,39,149,165,72,10,382,10,6,60.0,3,30.0,159,950,436,8,7,1,10,4,156,14,Matches,4,Olivier Aertssen,nl NED,DF,Zwolle,21-081,2004,7.9,2,0,0,9,5,0,10,13,14,0,0,0,35,5,10,33.3,Matches
5,Isaiah Ahmed,cw CUW,MF,Heerenveen,19-303,2005,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,5,Isaiah Ahmed,cw CUW,MF,Heerenveen,19-303,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,5,Isaiah Ahmed,cw CUW,MF,Heerenveen,19-303,2005,0.0,0,2,0.0,0,0,0,0,,0,1,0.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,5,Isaiah Ahmed,cw CUW,MF,Heerenveen,19-303,2005,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,5,Isaiah Ahmed,cw CUW,MF,Heerenveen,19-303,2005,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,5,Isaiah Ahmed,cw CUW,MF,Heerenveen,19-303,2005,0.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches,5,Isaiah Ahmed,cw CUW,MF,Heerenveen,19-303,2005,0.0,3,0,1,2,0,0,3,0,0,,0,,1,2,2,0,0,0,0,0,1,0,Matches,5,Isaiah Ahmed,cw CUW,MF,Heerenveen,19-303,2005,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,Matches
6,Anel Ahmedhodžić,ba BIH,DF,Feyenoord,26-215,1999,9,9,775,8.6,0,0,0,0,0,0,4,1,0.2,0.2,0.2,0.4,17,37,3,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches,6,Anel Ahmedhodžić,ba BIH,DF,Feyenoord,26-215,1999,8.6,0,3,0,0.0,0.35,0.00,0.00,,13.9,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches,6,Anel Ahmedhodžić,ba BIH,DF,Feyenoord,26-215,1999,8.6,409,450,90.9,7165,2127,146,156,93.6,235,249,94.4,18,29,62.1,0,0.2,0.7,-0.2,3,36,4,0,37,Matches,6,Anel Ahmedhodžić,ba BIH,DF,Feyenoord,26-215,1999,8.6,450,437,13,12,1,2,0,0,0,0,0,0,409,0,4,Matches,6,Anel Ahmedhodžić,ba BIH,DF,Feyenoord,26-215,1999,8.6,8,0.93,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,6,Anel Ahmedhodžić,ba BIH,DF,Feyenoord,26-215,1999,8.6,11,6,6,4,1,5,5,100.0,0,5,2,3,10,21,55,1,Matches,6,Anel Ahmedhodžić,ba BIH,DF,Feyenoord,26-215,1999,8.6,550,59,213,300,43,8,550,3,1,33.3,2,66.7,351,2482,1459,17,14,0,5,1,364,3,Matches,6,Anel Ahmedhodžić,ba BIH,DF,Feyenoord,26-215,1999,8.6,4,1,1,10,9,0,0,10,6,0,0,0,40,21,12,63.6,Matches
7,Makan Aiko,fr FRA,FW,Fortuna Sittard,24-293,2001,9,1,270,3.0,2,2,4,2,0,0,2,0,0.8,0.8,0.5,1.3,12,6,22,0.67,0.67,1.33,0.67,1.33,0.27,0.16,0.44,0.27,0.44,Matches,7,Makan Aiko,fr FRA,FW,Fortuna Sittard,24-293,2001,3.0,2,7,3,42.9,2.33,1.00,0.29,0.67,16.3,0,0,0,0.8,0.8,0.12,+1.2,+1.2,Matches,7,Makan Aiko,fr FRA,FW,Fortuna Sittard,24-293,2001,3.0,46,71,64.8,605,174,34,42,81.0,10,19,52.6,1,3,33.3,2,0.5,0.5,+1.5,3,3,4,3,6,Matches,7,Makan Aiko,fr FRA,FW,Fortuna Sittard,24-293,2001,3.0,71,71,0,0,0,0,12,0,0,0,0,0,46,0,3,Matches,7,Makan Aiko,fr FRA,FW,Fortuna Sittard,24-293,2001,3.0,6,2.00,5,0,1,0,0,0,2,0.67,2,0,0,0,0,0,Matches,7,Makan Aiko,fr FRA,FW,Fortuna Sittard,24-293,2001,3.0,2,2,0,2,0,0,1,0.0,1,4,0,4,1,3,2,0,Matches,7,Makan Aiko,fr FRA,FW,Fortuna Sittard,24-293,2001,3.0,109,0,10,33,70,10,109,8,4,50.0,3,37.5,77,605,389,12,6,3,11,3,71,22,Matches,7,Makan Aiko,fr FRA,FW,Fortuna Sittard,24-293,2001,3.0,2,0,0,6,3,2,12,1,2,0,0,0,14,1,7,12.5,Matches
8,Gerald Alders,nl NED,DF,Ajax,20-173,2005,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,8,Gerald Alders,nl NED,DF,Ajax,20-173,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,8,Gerald Alders,nl NED,DF,Ajax,20-173,2005,0.1,13,16,81.3,245,73,3,3,100.0,10,11,90.9,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,Matches,8,Gerald Alders,nl NED,DF,Ajax,20-173,2005,0.1,16,13,3,0,0,0,0,3,0,0,0,0,13,0,2,Matches,8,Gerald Alders,nl NED,DF,Ajax,20-173,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,8,Gerald Alders,nl NED,DF,Ajax,20-173,2005,0.1,4,2,0,4,0,2,2,100.0,0,0,0,0,0,4,0,0,Matches,8,Gerald Alders,nl NED,DF,Ajax,20-173,2005,0.1,20,0,4,9,8,2,20,0,0,,0,,8,17,2,0,0,0,1,0,11,2,Matches,8,Gerald Alders,nl NED,DF,Ajax,20-173,2005,0.1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,1,0.0,Matches
9,Mawouna Amevor,tg TOG,DF,Volendam,33-315,1991,8,8,675,7.5,0,1,1,0,0,0,0,0,0.1,0.1,0.8,0.9,3,22,0,0.00,0.13,0.13,0.00,0.13,0.01,0.11,0.13,0.01,0.13,Matches,9,Mawouna Amevor,tg TOG,DF,Volendam,33-315,1991,7.5,0,1,0,0.0,0.13,0.00,0.00,,7.9,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches,9,Mawouna Amevor,tg TOG,DF,Volendam,33-315,1991,7.5,317,351,90.3,6443,2282,92,96,95.8,186,194,95.9,35,53,66.0,1,0.8,0.1,+0.2,2,20,1,0,22,Matches,9,Mawouna Amevor,tg TOG,DF,Volendam,33-315,1991,7.5,351,334,17,13,0,1,0,0,0,0,0,0,317,0,1,Matches,9,Mawouna Amevor,tg TOG,DF,Volendam,33-315,1991,7.5,7,0.93,6,0,0,1,0,0,2,0.27,1,0,0,1,0,0,Matches,9,Mawouna Amevor,tg TOG,DF,Volendam,33-315,1991,7.5,4,1,4,0,0,2,4,50.0,2,4,3,1,6,10,39,1,Matches,9,Mawouna Amevor,tg TOG,DF,Volendam,33-315,1991,7.5,416,54,215,197,5,2,416,0,0,,0,,253,1125,525,3,3,0,2,0,284,0,Matches,9,Mawouna Amevor,tg TOG,DF,Volendam,33-315,1991,7.5,0,0,0,4,1,0,0,6,1,0,0,0,20,14,10,58.3,Matches
