Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 25_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 22_level_0,Unnamed: 23_level_0,Expected,Expected,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0,Unnamed: 31_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 24_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 30_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 24_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
1,Rodrigo Abascal,uy URU,DF,Boavista,30,1994,29,29,2599,28.9,0,0,0,0,0,0,8,1,0.8,0.8,1.7,2.5,10,66,24,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.09,0.03,0.09,Matches,1,Rodrigo Abascal,uy URU,DF,Boavista,30,1994,28.9,0,19,5,26.3,0.66,0.17,0.00,0.00,24.0,2,0,0,0.8,0.8,0.04,-0.8,-0.8,Matches,1,Rodrigo Abascal,uy URU,DF,Boavista,30,1994,28.9,904,1286,70.3,21266,11349,216,246,87.8,476,578,82.4,207,440,47.0,0,1.7,1.5,-1.7,17,84,15,6,66,Matches,1,Rodrigo Abascal,uy URU,DF,Boavista,30,1994,28.9,1286,1072,209,93,2,16,32,104,1,1,0,0,904,5,10,Matches,1,Rodrigo Abascal,uy URU,DF,Boavista,30,1994,28.9,48,1.66,29,16,1,2,0,0,1,0.03,1,0,0,0,0,0,Matches,1,Rodrigo Abascal,uy URU,DF,Boavista,30,1994,28.9,55,33,39,15,1,30,57,52.6,27,40,26,14,40,95,144,3,Matches,1,Rodrigo Abascal,uy URU,DF,Boavista,30,1994,28.9,1607,222,849,589,179,23,1607,12,7,58.3,5,41.7,744,3182,1552,10,6,0,13,4,813,24,Matches,1,Rodrigo Abascal,uy URU,DF,Boavista,30,1994,28.9,8,1,0,35,6,5,32,40,33,0,1,1,99,39,30,56.5,Matches
2,Nelson Abbey,eng ENG,DF,Rio Ave,20,2003,8,7,635,7.1,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,7,14,7,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches,2,Nelson Abbey,eng ENG,DF,Rio Ave,20,2003,7.1,0,2,0,0.0,0.28,0.00,0.00,,19.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,2,Nelson Abbey,eng ENG,DF,Rio Ave,20,2003,7.1,279,366,76.2,4917,1600,115,130,88.5,146,169,86.4,15,49,30.6,0,0.1,0.1,-0.1,2,9,3,2,14,Matches,2,Nelson Abbey,eng ENG,DF,Rio Ave,20,2003,7.1,366,304,59,17,0,2,7,39,0,0,0,0,279,3,12,Matches,2,Nelson Abbey,eng ENG,DF,Rio Ave,20,2003,7.1,4,0.57,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,2,Nelson Abbey,eng ENG,DF,Rio Ave,20,2003,7.1,12,7,7,2,3,7,8,87.5,1,10,4,6,5,17,46,1,Matches,2,Nelson Abbey,eng ENG,DF,Rio Ave,20,2003,7.1,460,52,223,196,44,3,460,8,3,37.5,4,50.0,229,1220,574,7,7,1,8,5,253,7,Matches,2,Nelson Abbey,eng ENG,DF,Rio Ave,20,2003,7.1,1,0,0,5,5,0,7,5,7,0,0,0,30,6,6,50.0,Matches
3,Bilal Abdelrahman Zeeni,eg EGY,MF,Estrela,21,2003,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,1,0.00,0.00,0.00,0.00,0.00,0.18,0.81,0.98,0.18,0.98,Matches,3,Bilal Abdelrahman Zeeni,eg EGY,MF,Estrela,21,2003,0.1,0,1,1,100.0,11.25,11.25,0.00,0.00,25.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,3,Bilal Abdelrahman Zeeni,eg EGY,MF,Estrela,21,2003,0.1,2,3,66.7,30,12,1,1,100.0,1,2,50.0,0,0,,0,0.1,0.1,-0.1,2,0,1,0,1,Matches,3,Bilal Abdelrahman Zeeni,eg EGY,MF,Estrela,21,2003,0.1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches,3,Bilal Abdelrahman Zeeni,eg EGY,MF,Estrela,21,2003,0.1,3,30.00,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches,3,Bilal Abdelrahman Zeeni,eg EGY,MF,Estrela,21,2003,0.1,1,1,0,0,1,0,0,,0,0,0,0,0,1,1,0,Matches,3,Bilal Abdelrahman Zeeni,eg EGY,MF,Estrela,21,2003,0.1,6,1,1,1,4,1,6,0,0,,0,,4,13,5,0,0,0,0,0,4,1,Matches,3,Bilal Abdelrahman Zeeni,eg EGY,MF,Estrela,21,2003,0.1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,50.0,Matches
4,Giorgi Aburjania,ge GEO,MF,AVS Futebol,29,1995,9,3,306,3.4,0,0,0,0,0,0,0,0,0.3,0.3,0.6,0.9,3,22,4,0.00,0.00,0.00,0.00,0.00,0.09,0.17,0.26,0.09,0.26,Matches,4,Giorgi Aburjania,ge GEO,MF,AVS Futebol,29,1995,3.4,0,1,1,100.0,0.29,0.29,0.00,0.00,10.8,0,0,0,0.3,0.3,0.32,-0.3,-0.3,Matches,4,Giorgi Aburjania,ge GEO,MF,AVS Futebol,29,1995,3.4,115,138,83.3,1907,572,58,63,92.1,49,58,84.5,8,13,61.5,0,0.6,0.2,-0.6,9,17,1,0,22,Matches,4,Giorgi Aburjania,ge GEO,MF,AVS Futebol,29,1995,3.4,138,129,8,7,0,2,2,0,1,1,0,0,115,1,2,Matches,4,Giorgi Aburjania,ge GEO,MF,AVS Futebol,29,1995,3.4,13,3.82,13,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,4,Giorgi Aburjania,ge GEO,MF,AVS Futebol,29,1995,3.4,11,6,3,6,2,7,13,53.8,6,3,0,3,3,14,5,0,Matches,4,Giorgi Aburjania,ge GEO,MF,AVS Futebol,29,1995,3.4,167,7,30,109,30,3,167,2,1,50.0,0,0.0,71,288,181,3,3,0,4,1,102,4,Matches,4,Giorgi Aburjania,ge GEO,MF,AVS Futebol,29,1995,3.4,0,0,0,3,5,0,2,3,6,0,0,0,13,4,2,66.7,Matches
5,Adriano,br BRA,MF,Santa Clara,24,1999,32,31,2630,29.2,0,2,2,0,0,0,8,1,1.0,1.0,2.7,3.7,26,99,28,0.00,0.07,0.07,0.00,0.07,0.04,0.09,0.13,0.04,0.13,Matches,5,Adriano,br BRA,MF,Santa Clara,24,1999,29.2,0,13,4,30.8,0.44,0.14,0.00,0.00,18.6,0,0,0,1.0,1.0,0.08,-1.0,-1.0,Matches,5,Adriano,br BRA,MF,Santa Clara,24,1999,29.2,1004,1193,84.2,17150,4413,445,495,89.9,461,525,87.8,73,123,59.3,2,2.7,1.5,-0.7,19,106,10,2,99,Matches,5,Adriano,br BRA,MF,Santa Clara,24,1999,29.2,1193,1141,47,43,3,5,14,4,0,0,0,0,1004,5,12,Matches,5,Adriano,br BRA,MF,Santa Clara,24,1999,29.2,54,1.85,46,0,1,3,1,3,5,0.17,4,0,0,1,0,0,Matches,5,Adriano,br BRA,MF,Santa Clara,24,1999,29.2,38,18,12,23,3,20,36,55.6,16,25,7,18,17,55,52,1,Matches,5,Adriano,br BRA,MF,Santa Clara,24,1999,29.2,1418,71,370,868,202,14,1418,48,23,47.9,24,50.0,758,3758,1738,26,23,1,21,18,945,28,Matches,5,Adriano,br BRA,MF,Santa Clara,24,1999,29.2,8,1,0,41,20,2,14,17,18,0,1,0,152,17,24,41.5,Matches
6,Lucas Áfrico,br BRA,DF,Farense,29,1995,21,20,1757,19.5,1,0,1,1,0,0,6,0,1.3,1.3,0.1,1.3,6,31,3,0.05,0.00,0.05,0.05,0.05,0.07,0.00,0.07,0.07,0.07,Matches,6,Lucas Áfrico,br BRA,DF,Farense,29,1995,19.5,1,16,3,18.8,0.82,0.15,0.06,0.33,11.3,0,0,0,1.3,1.3,0.08,-0.3,-0.3,Matches,6,Lucas Áfrico,br BRA,DF,Farense,29,1995,19.5,564,714,79.0,12679,4963,121,137,88.3,334,370,90.3,101,175,57.7,0,0.1,0.1,-0.1,3,35,1,0,31,Matches,6,Lucas Áfrico,br BRA,DF,Farense,29,1995,19.5,714,660,51,40,0,14,2,8,0,0,0,0,564,3,14,Matches,6,Lucas Áfrico,br BRA,DF,Farense,29,1995,19.5,13,0.67,9,0,0,4,0,0,1,0.05,1,0,0,0,0,0,Matches,6,Lucas Áfrico,br BRA,DF,Farense,29,1995,19.5,26,16,13,11,2,15,21,71.4,6,19,14,5,13,39,99,0,Matches,6,Lucas Áfrico,br BRA,DF,Farense,29,1995,19.5,923,150,578,300,49,28,923,4,1,25.0,2,50.0,427,2147,1225,6,5,0,8,2,545,3,Matches,6,Lucas Áfrico,br BRA,DF,Farense,29,1995,19.5,6,0,0,31,12,2,2,13,16,0,1,2,48,54,39,58.1,Matches
7,Salvador Agra,pt POR,"MF,DF",Boavista,32,1991,32,31,2731,30.3,1,2,3,1,0,0,9,1,1.4,1.4,4.1,5.5,56,73,147,0.03,0.07,0.10,0.03,0.10,0.05,0.14,0.18,0.05,0.18,Matches,7,Salvador Agra,pt POR,"MF,DF",Boavista,32,1991,30.3,1,33,7,21.2,1.09,0.23,0.03,0.14,25.5,5,0,0,1.4,1.4,0.04,-0.4,-0.4,Matches,7,Salvador Agra,pt POR,"MF,DF",Boavista,32,1991,30.3,688,1014,67.9,11971,3935,319,385,82.9,276,373,74.0,76,189,40.2,2,4.1,3.8,-2.1,53,54,28,17,73,Matches,7,Salvador Agra,pt POR,"MF,DF",Boavista,32,1991,30.3,1014,815,189,65,2,6,164,64,60,46,9,0,688,10,28,Matches,7,Salvador Agra,pt POR,"MF,DF",Boavista,32,1991,30.3,86,2.83,58,25,1,0,2,0,3,0.10,2,1,0,0,0,0,Matches,7,Salvador Agra,pt POR,"MF,DF",Boavista,32,1991,30.3,31,20,14,9,8,14,33,42.4,19,9,1,8,15,46,19,3,Matches,7,Salvador Agra,pt POR,"MF,DF",Boavista,32,1991,30.3,1236,20,217,550,480,38,1236,42,19,45.2,21,50.0,638,3428,1694,56,41,11,51,30,730,147,Matches,7,Salvador Agra,pt POR,"MF,DF",Boavista,32,1991,30.3,9,1,0,26,47,9,164,15,20,0,2,0,115,11,16,40.7,Matches
8,Brandon Aguilera,cr CRC,"MF,FW",Rio Ave,21,2003,25,15,1378,15.3,3,1,4,3,0,0,4,0,1.4,1.4,2.2,3.6,26,72,44,0.20,0.07,0.26,0.20,0.26,0.09,0.14,0.23,0.09,0.23,Matches,8,Brandon Aguilera,cr CRC,"MF,FW",Rio Ave,21,2003,15.3,3,23,6,26.1,1.50,0.39,0.13,0.50,22.4,4,0,0,1.4,1.4,0.06,+1.6,+1.6,Matches,8,Brandon Aguilera,cr CRC,"MF,FW",Rio Ave,21,2003,15.3,495,683,72.5,9460,2776,191,234,81.6,211,258,81.8,77,141,54.6,1,2.2,1.6,-1.2,24,74,13,4,72,Matches,8,Brandon Aguilera,cr CRC,"MF,FW",Rio Ave,21,2003,15.3,683,613,66,30,6,8,64,1,35,20,9,1,495,4,20,Matches,8,Brandon Aguilera,cr CRC,"MF,FW",Rio Ave,21,2003,15.3,43,2.81,26,11,3,0,2,1,3,0.20,2,1,0,0,0,0,Matches,8,Brandon Aguilera,cr CRC,"MF,FW",Rio Ave,21,2003,15.3,35,22,17,12,6,13,35,37.1,22,10,0,10,12,47,6,0,Matches,8,Brandon Aguilera,cr CRC,"MF,FW",Rio Ave,21,2003,15.3,848,13,156,454,252,18,848,39,18,46.2,20,51.3,493,2431,1202,26,19,2,39,27,551,44,Matches,8,Brandon Aguilera,cr CRC,"MF,FW",Rio Ave,21,2003,15.3,4,0,0,32,31,2,64,12,22,0,0,0,89,14,13,51.9,Matches
9,Jorge Aguirre,cu CUB,FW,Gil Vicente FC,24,2000,31,16,1354,15.0,3,2,5,3,0,0,2,1,3.6,3.6,2.1,5.7,5,23,67,0.20,0.13,0.33,0.20,0.33,0.24,0.14,0.38,0.24,0.38,Matches,9,Jorge Aguirre,cu CUB,FW,Gil Vicente FC,24,2000,15.0,3,28,7,25.0,1.86,0.47,0.11,0.43,16.1,0,0,0,3.6,3.6,0.13,-0.6,-0.6,Matches,9,Jorge Aguirre,cu CUB,FW,Gil Vicente FC,24,2000,15.0,209,297,70.4,3131,503,120,162,74.1,57,80,71.3,19,23,82.6,2,2.1,1.0,-0.1,12,24,6,1,23,Matches,9,Jorge Aguirre,cu CUB,FW,Gil Vicente FC,24,2000,15.0,297,270,26,1,1,5,5,0,0,0,0,0,209,1,7,Matches,9,Jorge Aguirre,cu CUB,FW,Gil Vicente FC,24,2000,15.0,19,1.26,15,0,2,2,0,0,2,0.13,2,0,0,0,0,0,Matches,9,Jorge Aguirre,cu CUB,FW,Gil Vicente FC,24,2000,15.0,3,2,0,1,2,2,13,15.4,11,7,1,6,3,6,10,0,Matches,9,Jorge Aguirre,cu CUB,FW,Gil Vicente FC,24,2000,15.0,477,9,38,257,186,46,477,43,16,37.2,26,60.5,287,1179,275,5,10,5,64,32,369,67,Matches,9,Jorge Aguirre,cu CUB,FW,Gil Vicente FC,24,2000,15.0,2,1,0,24,22,4,5,3,2,0,0,0,36,25,47,34.7,Matches
