,Player,,,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
J4,David Min,Utrecht,UEFA Europa League,9.0,nl NED,FW,26-136,68,0,0,0,0,0,0,0,0,18,0,0,1,0.0,0.0,0.0,1,0,9,13,69.2,1,10,1,0,0,David Min,9.0,nl NED,FW,26-136,68,9,13,69.2,108,25,3,5,60.0,4,5,80.0,0,1,0.0,0,0.0,0.0,1,1,0,0,1,David Min,9.0,nl NED,FW,26-136,68,13,13,0,0,0,0,0,0,0,0,0,0,9,0,0,David Min,9.0,nl NED,FW,26-136,68,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,David Min,9.0,nl NED,FW,26-136,68,18,1,4,8,6,1,18,0,0,,0,,10,58,28,1,1,0,1,1,9,2,David Min,9.0,nl NED,FW,26-136,68,0,0,0,1,1,0,0,0,0,0,0,0,4,1,2,33.3
J4,Michael Brouwer,Utrecht,UEFA Europa League,25.0,nl NED,GK,32-289,22,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,3,9,33.3,0,6,0,0,0,Michael Brouwer,25.0,nl NED,GK,32-289,22,3,9,33.3,150,149,0,0,,0,0,,3,9,33.3,0,0.0,0.0,0,1,0,0,0,Michael Brouwer,25.0,nl NED,GK,32-289,22,9,6,3,2,0,0,0,0,0,0,0,0,3,0,0,Michael Brouwer,25.0,nl NED,GK,32-289,22,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Michael Brouwer,25.0,nl NED,GK,32-289,22,11,7,11,0,0,0,11,0,0,,0,,6,52,44,0,0,0,0,0,2,0,Michael Brouwer,25.0,nl NED,GK,32-289,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J4,Dani de Wit,Utrecht,UEFA Europa League,20.0,nl NED,FW,27-282,61,0,0,0,0,0,0,0,0,27,3,0,0,0.0,0.0,0.0,3,0,12,19,63.2,0,10,0,1,0,Dani de Wit,20.0,nl NED,FW,27-282,61,12,19,63.2,142,37,7,12,58.3,3,4,75.0,0,0,,0,0.0,0.0,0,0,0,0,0,Dani de Wit,20.0,nl NED,FW,27-282,61,19,19,0,0,0,0,0,0,0,0,0,0,12,0,0,Dani de Wit,20.0,nl NED,FW,27-282,61,3,0,0,2,1,2,2,100.0,0,0,0,0,0,3,2,0,Dani de Wit,20.0,nl NED,FW,27-282,61,27,1,6,16,5,2,27,1,0,0.0,1,100.0,10,29,13,0,1,0,1,0,14,1,Dani de Wit,20.0,nl NED,FW,27-282,61,0,0,0,1,0,0,0,0,0,0,0,0,1,4,3,57.1
J4,Sébastien Haller,Utrecht,UEFA Europa League,91.0,ci CIV,FW,31-137,29,0,0,0,0,0,0,0,0,12,1,0,0,0.0,0.0,0.0,1,0,4,8,50.0,1,6,0,0,0,Sébastien Haller,91.0,ci CIV,FW,31-137,29,4,8,50.0,46,7,1,3,33.3,2,2,100.0,0,0,,0,0.0,0.0,0,1,0,0,1,Sébastien Haller,91.0,ci CIV,FW,31-137,29,8,8,0,0,0,0,0,0,0,0,0,0,4,0,0,Sébastien Haller,91.0,ci CIV,FW,31-137,29,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,Sébastien Haller,91.0,ci CIV,FW,31-137,29,12,0,1,5,6,0,12,0,0,,0,,6,26,17,0,0,0,2,0,10,0,Sébastien Haller,91.0,ci CIV,FW,31-137,29,0,0,0,2,3,0,0,0,1,0,0,0,2,4,3,57.1
J4,Derry Murkin,Utrecht,UEFA Europa League,55.0,eng ENG,LM,26-102,45,0,0,0,0,0,0,0,0,14,1,3,0,0.0,0.0,0.0,0,0,3,7,42.9,0,6,0,0,0,Derry Murkin,55.0,eng ENG,LM,26-102,45,3,7,42.9,56,11,1,2,50.0,2,3,66.7,0,0,,0,0.0,0.0,0,0,0,0,0,Derry Murkin,55.0,eng ENG,LM,26-102,45,7,7,0,0,0,0,0,0,0,0,0,0,3,0,1,Derry Murkin,55.0,eng ENG,LM,26-102,45,1,1,0,1,0,1,2,50.0,1,0,0,0,3,4,1,0,Derry Murkin,55.0,eng ENG,LM,26-102,45,14,1,2,10,2,0,14,0,0,,0,,6,78,12,0,1,0,1,0,5,0,Derry Murkin,55.0,eng ENG,LM,26-102,45,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,100.0
J4,Yoann Cathline,Utrecht,UEFA Europa League,10.0,fr FRA,"LM,CM",23-107,45,0,0,0,0,0,0,0,0,13,1,0,0,0.0,0.0,0.0,1,0,7,8,87.5,3,10,0,1,1,Yoann Cathline,10.0,fr FRA,"LM,CM",23-107,45,7,8,87.5,116,40,2,3,66.7,4,4,100.0,0,0,,0,0.0,0.0,1,0,0,0,3,Yoann Cathline,10.0,fr FRA,"LM,CM",23-107,45,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0,Yoann Cathline,10.0,fr FRA,"LM,CM",23-107,45,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0,Yoann Cathline,10.0,fr FRA,"LM,CM",23-107,45,13,0,3,7,4,0,13,1,1,100.0,0,0.0,10,54,26,0,0,0,3,3,8,1,Yoann Cathline,10.0,fr FRA,"LM,CM",23-107,45,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,
J4,Gjivai Zechiël,Utrecht,UEFA Europa League,21.0,nl NED,CM,21-158,61,0,0,0,0,0,0,1,0,21,2,0,0,0.0,0.0,0.0,3,1,14,17,82.4,1,15,0,0,0,Gjivai Zechiël,21.0,nl NED,CM,21-158,61,14,17,82.4,258,61,4,4,100.0,9,10,90.0,1,3,33.3,0,0.0,0.1,1,2,1,0,1,Gjivai Zechiël,21.0,nl NED,CM,21-158,61,17,16,1,0,1,0,0,0,0,0,0,0,14,0,0,Gjivai Zechiël,21.0,nl NED,CM,21-158,61,2,0,0,2,0,0,1,0.0,1,0,0,0,0,2,0,0,Gjivai Zechiël,21.0,nl NED,CM,21-158,61,21,0,3,15,3,0,21,0,0,,0,,15,69,39,0,3,0,2,0,15,1,Gjivai Zechiël,21.0,nl NED,CM,21-158,61,1,0,0,2,2,0,0,0,0,0,0,0,4,0,0,
J4,Dave Van Den Berg,Utrecht,UEFA Europa League,6.0,nl NED,CM,25-275,29,0,0,0,0,1,0,1,0,11,0,0,0,0.0,0.0,0.1,1,0,3,6,50.0,0,3,0,0,0,Dave Van Den Berg,6.0,nl NED,CM,25-275,29,3,6,50.0,48,7,2,4,50.0,1,1,100.0,0,1,0.0,0,0.1,0.0,1,0,0,0,0,Dave Van Den Berg,6.0,nl NED,CM,25-275,29,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0,Dave Van Den Berg,6.0,nl NED,CM,25-275,29,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,0,Dave Van Den Berg,6.0,nl NED,CM,25-275,29,11,3,4,5,2,1,11,0,0,,0,,3,6,0,0,0,0,0,0,3,0,Dave Van Den Berg,6.0,nl NED,CM,25-275,29,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
J4,Alonzo Engwanda,Utrecht,UEFA Europa League,27.0,be BEL,CM,22-283,90,0,0,0,0,0,0,0,0,33,3,3,0,0.0,0.0,0.0,0,0,12,14,85.7,1,7,0,1,0,Alonzo Engwanda,27.0,be BEL,CM,22-283,90,12,14,85.7,152,33,4,4,100.0,6,7,85.7,0,0,,0,0.0,0.0,0,2,0,0,1,Alonzo Engwanda,27.0,be BEL,CM,22-283,90,14,13,1,0,0,0,0,0,0,0,0,0,12,0,0,Alonzo Engwanda,27.0,be BEL,CM,22-283,90,3,2,1,2,0,0,2,0.0,2,0,0,0,3,6,9,1,Alonzo Engwanda,27.0,be BEL,CM,22-283,90,33,6,13,20,0,0,33,1,0,0.0,1,100.0,7,29,6,0,0,0,1,2,7,0,Alonzo Engwanda,27.0,be BEL,CM,22-283,90,0,0,0,2,0,0,0,3,2,0,0,0,4,0,0,
J4,Miguel Rodríguez,Utrecht,UEFA Europa League,22.0,es ESP,RM,22-191,79,1,0,0,0,2,1,0,0,31,2,0,1,0.1,0.1,0.0,4,0,8,15,53.3,0,21,0,2,0,Miguel Rodríguez,22.0,es ESP,RM,22-191,79,8,15,53.3,201,28,3,4,75.0,2,5,40.0,3,4,75.0,0,0.0,0.1,1,1,1,1,0,Miguel Rodríguez,22.0,es ESP,RM,22-191,79,15,14,1,1,0,1,2,0,0,0,0,0,8,0,2,Miguel Rodríguez,22.0,es ESP,RM,22-191,79,2,0,0,2,0,1,1,100.0,0,1,0,1,0,2,2,0,Miguel Rodríguez,22.0,es ESP,RM,22-191,79,31,2,5,19,8,3,31,2,0,0.0,2,100.0,21,95,46,0,0,0,4,2,20,3,Miguel Rodríguez,22.0,es ESP,RM,22-191,79,0,0,0,2,3,0,2,0,0,0,0,0,4,1,1,50.0
J4,Mike van der Hoorn,Utrecht,UEFA Europa League,3.0,nl NED,CB,33-022,11,0,0,0,0,0,0,0,0,6,0,0,1,0.0,0.0,0.0,0,0,2,3,66.7,0,2,0,0,0,Mike van der Hoorn,3.0,nl NED,CB,33-022,11,2,3,66.7,42,0,1,1,100.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,Mike van der Hoorn,3.0,nl NED,CB,33-022,11,3,2,1,1,0,0,0,0,0,0,0,0,2,0,0,Mike van der Hoorn,3.0,nl NED,CB,33-022,11,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,Mike van der Hoorn,3.0,nl NED,CB,33-022,11,6,3,3,3,0,0,6,0,0,,0,,2,2,0,0,0,0,0,0,2,0,Mike van der Hoorn,3.0,nl NED,CB,33-022,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
J4,Souffian El Karouani,Utrecht,UEFA Europa League,16.0,ma MAR,LB,25-018,90,0,1,0,0,3,2,0,0,45,7,0,2,0.1,0.1,0.2,6,1,22,31,71.0,1,16,1,1,0,Souffian El Karouani,16.0,ma MAR,LB,25-018,90,22,31,71.0,452,217,6,6,100.0,8,14,57.1,6,9,66.7,1,0.2,0.2,3,0,1,1,1,Souffian El Karouani,16.0,ma MAR,LB,25-018,90,31,20,11,3,0,1,5,6,2,2,0,0,22,0,0,Souffian El Karouani,16.0,ma MAR,LB,25-018,90,7,4,3,4,0,1,1,100.0,0,2,1,1,0,7,1,0,Souffian El Karouani,16.0,ma MAR,LB,25-018,90,45,4,11,21,13,0,45,1,0,0.0,1,100.0,16,65,33,1,1,0,0,0,16,1,Souffian El Karouani,16.0,ma MAR,LB,25-018,90,0,0,0,2,1,0,5,0,4,0,0,0,5,0,0,
