,Player,,,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
J4,Amine El Ouazzani,Braga,UEFA Europa League,9.0,ma MAR,FW,24-114,55,0,0,0,0,1,0,0,0,19,0,0,1,0.0,0.0,0.0,3,0,9,11,81.8,1,12,0,1,0,Amine El Ouazzani,9.0,ma MAR,FW,24-114,55,9,11,81.8,97,11,6,7,85.7,2,3,66.7,0,0,,0,0.0,0.0,1,0,0,0,1,Amine El Ouazzani,9.0,ma MAR,FW,24-114,55,11,11,0,0,0,0,0,0,0,0,0,0,9,0,0,Amine El Ouazzani,9.0,ma MAR,FW,24-114,55,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,Amine El Ouazzani,9.0,ma MAR,FW,24-114,55,19,1,1,5,13,1,19,1,0,0.0,1,100.0,12,59,16,0,0,0,4,0,14,3,Amine El Ouazzani,9.0,ma MAR,FW,24-114,55,0,0,0,2,1,0,0,0,0,0,0,0,2,2,0,100.0
J4,Fran Navarro,Braga,UEFA Europa League,39.0,es ESP,FW,27-276,35,1,0,0,0,3,1,0,0,14,1,0,1,0.7,0.7,0.0,1,1,5,7,71.4,1,7,0,0,0,Fran Navarro,39.0,es ESP,FW,27-276,35,5,7,71.4,51,13,3,3,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,1,0,0,1,Fran Navarro,39.0,es ESP,FW,27-276,35,7,7,0,0,0,0,0,0,0,0,0,0,5,0,1,Fran Navarro,39.0,es ESP,FW,27-276,35,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0,Fran Navarro,39.0,es ESP,FW,27-276,35,14,0,0,9,5,3,14,0,0,,0,,7,22,4,0,0,0,2,0,8,2,Fran Navarro,39.0,es ESP,FW,27-276,35,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,100.0
J4,Ricardo Horta,Braga,UEFA Europa League,21.0,pt POR,"AM,CM",31-052,76,0,1,0,0,1,0,0,0,52,2,0,1,0.1,0.1,0.9,7,1,36,45,80.0,5,34,0,0,0,Ricardo Horta,21.0,pt POR,"AM,CM",31-052,76,36,45,80.0,499,167,21,23,91.3,8,11,72.7,3,6,50.0,1,0.9,0.9,6,1,3,1,5,Ricardo Horta,21.0,pt POR,"AM,CM",31-052,76,45,42,3,2,0,1,6,0,1,1,0,0,36,0,0,Ricardo Horta,21.0,pt POR,"AM,CM",31-052,76,2,0,0,2,0,1,1,100.0,0,1,0,1,0,2,0,0,Ricardo Horta,21.0,pt POR,"AM,CM",31-052,76,52,1,4,16,32,0,52,0,0,,0,,34,122,46,0,1,0,0,1,42,6,Ricardo Horta,21.0,pt POR,"AM,CM",31-052,76,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,
J4,Pau Victor,Braga,UEFA Europa League,18.0,es ESP,CM,23-345,14,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,1,0,4,6,66.7,1,6,0,0,0,Pau Victor,18.0,es ESP,CM,23-345,14,4,6,66.7,58,15,2,2,100.0,2,2,100.0,0,2,0.0,0,0.0,0.0,0,0,0,0,1,Pau Victor,18.0,es ESP,CM,23-345,14,6,6,0,0,0,0,1,0,0,0,0,0,4,0,0,Pau Victor,18.0,es ESP,CM,23-345,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Pau Victor,18.0,es ESP,CM,23-345,14,6,0,0,2,4,0,6,0,0,,0,,6,15,6,0,0,0,0,2,7,2,Pau Victor,18.0,es ESP,CM,23-345,14,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
J4,Rodrigo Zalazar,Braga,UEFA Europa League,10.0,uy URU,"AM,FW",26-086,83,2,0,0,0,7,2,0,0,67,3,0,0,1.0,1.0,0.1,7,1,42,55,76.4,9,51,4,2,1,Rodrigo Zalazar,10.0,uy URU,"AM,FW",26-086,83,42,55,76.4,675,145,25,31,80.6,14,14,100.0,3,4,75.0,0,0.1,0.1,2,4,1,0,9,Rodrigo Zalazar,10.0,uy URU,"AM,FW",26-086,83,55,54,1,0,0,2,2,1,0,0,0,0,42,0,3,Rodrigo Zalazar,10.0,uy URU,"AM,FW",26-086,83,3,2,0,1,2,2,3,66.7,1,0,0,0,0,3,0,0,Rodrigo Zalazar,10.0,uy URU,"AM,FW",26-086,83,67,0,5,18,45,9,67,2,1,50.0,1,50.0,51,272,121,4,3,2,1,3,62,15,Rodrigo Zalazar,10.0,uy URU,"AM,FW",26-086,83,0,0,0,1,4,0,2,0,2,0,0,0,4,1,0,100.0
J4,Diego Rodrigues,Braga,UEFA Europa League,50.0,pt POR,FW,20-166,7,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,1,0,5,6,83.3,0,5,0,0,0,Diego Rodrigues,50.0,pt POR,FW,20-166,7,5,6,83.3,91,50,2,2,100.0,3,3,100.0,0,1,0.0,0,0.0,0.1,1,1,1,1,0,Diego Rodrigues,50.0,pt POR,FW,20-166,7,6,5,1,0,0,0,2,0,1,1,0,0,5,0,0,Diego Rodrigues,50.0,pt POR,FW,20-166,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Diego Rodrigues,50.0,pt POR,FW,20-166,7,8,0,2,2,4,1,8,0,0,,0,,5,32,8,0,0,0,1,0,6,2,Diego Rodrigues,50.0,pt POR,FW,20-166,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
J4,João Moutinho,Braga,UEFA Europa League,8.0,pt POR,CM,39-059,55,0,0,0,0,1,0,0,0,49,1,0,0,0.0,0.0,0.0,0,0,43,46,93.5,1,31,0,0,0,João Moutinho,8.0,pt POR,CM,39-059,55,43,46,93.5,579,152,31,33,93.9,10,11,90.9,2,2,100.0,0,0.0,0.0,0,4,1,0,1,João Moutinho,8.0,pt POR,CM,39-059,55,46,43,3,3,0,0,0,0,0,0,0,0,43,0,0,João Moutinho,8.0,pt POR,CM,39-059,55,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0,João Moutinho,8.0,pt POR,CM,39-059,55,49,1,8,29,12,0,49,0,0,,0,,31,125,59,0,1,0,0,0,39,0,João Moutinho,8.0,pt POR,CM,39-059,55,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,100.0
J4,Florian Grillitsch,Braga,UEFA Europa League,27.0,at AUT,CM,30-091,35,0,0,0,0,0,0,0,0,37,1,1,0,0.0,0.0,0.0,2,0,32,34,94.1,4,22,0,0,0,Florian Grillitsch,27.0,at AUT,CM,30-091,35,32,34,94.1,684,179,11,11,100.0,16,17,94.1,5,6,83.3,0,0.0,0.2,1,1,1,1,4,Florian Grillitsch,27.0,at AUT,CM,30-091,35,34,31,3,2,0,0,2,1,0,0,0,0,32,0,0,Florian Grillitsch,27.0,at AUT,CM,30-091,35,1,1,0,0,1,1,1,100.0,0,0,0,0,1,2,0,0,Florian Grillitsch,27.0,at AUT,CM,30-091,35,37,0,3,17,17,1,37,0,0,,0,,22,78,50,0,0,0,1,0,27,0,Florian Grillitsch,27.0,at AUT,CM,30-091,35,0,0,0,0,0,0,2,1,1,0,0,0,1,0,1,0.0
J4,Jean Gorby,Braga,UEFA Europa League,29.0,fr FRA,CM,23-104,90,0,0,0,0,1,0,0,0,94,2,0,0,0.1,0.1,0.0,1,0,80,84,95.2,12,62,2,2,0,Jean Gorby,29.0,fr FRA,CM,23-104,90,80,84,95.2,1134,336,51,51,100.0,26,30,86.7,2,2,100.0,0,0.0,0.1,0,5,2,0,12,Jean Gorby,29.0,fr FRA,CM,23-104,90,84,79,5,1,0,0,0,0,0,0,0,0,80,0,0,Jean Gorby,29.0,fr FRA,CM,23-104,90,2,1,0,2,0,0,0,,0,0,0,0,0,2,1,0,Jean Gorby,29.0,fr FRA,CM,23-104,90,94,1,15,55,25,2,94,2,0,0.0,1,50.0,62,227,100,2,3,1,1,0,70,4,Jean Gorby,29.0,fr FRA,CM,23-104,90,0,0,0,0,2,0,0,0,1,0,0,0,4,0,2,0.0
J4,Leonardo Lelo,Braga,UEFA Europa League,5.0,pt POR,WB,25-221,55,0,0,0,0,0,0,0,0,44,2,0,0,0.0,0.0,0.1,3,0,30,43,69.8,2,24,0,0,0,Leonardo Lelo,5.0,pt POR,WB,25-221,55,30,43,69.8,410,114,20,25,80.0,9,9,100.0,0,7,0.0,0,0.1,0.1,1,1,1,0,2,Leonardo Lelo,5.0,pt POR,WB,25-221,55,43,33,10,1,0,0,5,5,4,3,0,0,30,0,0,Leonardo Lelo,5.0,pt POR,WB,25-221,55,2,1,0,1,1,0,0,,0,0,0,0,0,2,0,0,Leonardo Lelo,5.0,pt POR,WB,25-221,55,44,1,8,20,16,0,44,0,0,,0,,24,107,34,0,0,0,0,0,28,2,Leonardo Lelo,5.0,pt POR,WB,25-221,55,0,0,0,1,0,0,5,0,1,0,0,0,4,1,1,50.0
